id,event_id,episode_id,sid,task_id,task_instruction,object_label,window,reference_ready,setting,image,prompt_text_sha256
habit_test_01364,003753_02,003753,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01364.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01365,003754_01,003754,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01365.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01366,003754_01,003754,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01366.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01367,003754_02,003754,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01367.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01368,003754_02,003754,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01368.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01369,003755_01,003755,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01369.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01370,003755_01,003755,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01370.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01371,003755_02,003755,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01371.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01372,003755_02,003755,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01372.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01373,003756_01,003756,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01373.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01374,003756_01,003756,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01374.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01375,003756_02,003756,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01375.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01376,003756_02,003756,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01376.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01377,003757_01,003757,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01377.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01378,003757_01,003757,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01378.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01379,003757_02,003757,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01379.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01380,003757_02,003757,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01380.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01381,003758_01,003758,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01381.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01382,003758_01,003758,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01382.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01383,003758_02,003758,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01383.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01384,003758_02,003758,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01384.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01385,003759_01,003759,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01385.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01386,003759_01,003759,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01386.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01387,003759_02,003759,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01387.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01388,003759_02,003759,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01388.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01389,003760_01,003760,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01389.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01390,003760_01,003760,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01390.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01391,003760_02,003760,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01391.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01392,003760_02,003760,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01392.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01393,003761_01,003761,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01393.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01394,003761_01,003761,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01394.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01395,003761_02,003761,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01395.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01396,003761_02,003761,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01396.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01397,003762_01,003762,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01397.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01398,003762_01,003762,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01398.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01399,003762_02,003762,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01399.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01400,003762_02,003762,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01400.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01401,003763_01,003763,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01401.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01402,003763_01,003763,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01402.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01403,003763_02,003763,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01403.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01404,003763_02,003763,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01404.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01405,003764_01,003764,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01405.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01406,003764_01,003764,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01406.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01407,003764_02,003764,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01407.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01408,003764_02,003764,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01408.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01409,003766_01,003766,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01409.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01410,003766_01,003766,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01410.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01411,003766_02,003766,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01411.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01412,003766_02,003766,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01412.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01413,003767_01,003767,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01413.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01414,003767_01,003767,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01414.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01415,003767_02,003767,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01415.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01416,003767_02,003767,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01416.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01417,003768_01,003768,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01417.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01418,003768_01,003768,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01418.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01419,003768_02,003768,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01419.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01420,003768_02,003768,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01420.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01421,003769_01,003769,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01421.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01422,003769_01,003769,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01422.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01423,003769_02,003769,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01423.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01424,003769_02,003769,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01424.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01425,003770_01,003770,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01425.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01426,003770_01,003770,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01426.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01427,003770_02,003770,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,early,0,all_five,images/test_image_01427.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
habit_test_01428,003770_02,003770,S7414,task_02,Place the picked Paper togo box onto the Handle tray extended by the person.,Paper togo box,ready,1,all_five,images/test_image_01428.jpg,7b1b55f87d1ad48674a87301d9b50f513670d7a32b05d93446571ac4eff6339a
